image_id,uuid_prefix,original_filename,f4dficimg_path,xlsx_image_path
5383,7aa6125403b847fc88721ed51e03cea4,gl-0065.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0065.jpg,static/img/7aa6125403b847fc88721ed51e03cea4_gl-0065.jpg
5384,e12e28e8c3774d6d878f0f8d37cac05d,gl-0072.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0072.jpg,static/img/e12e28e8c3774d6d878f0f8d37cac05d_gl-0072.jpg
5385,0a9c4f39d10e4829a489e1c3cae5ea08,gl-0084.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0084.jpg,static/img/0a9c4f39d10e4829a489e1c3cae5ea08_gl-0084.jpg
5386,ff2c322c0034439a9cfa8d4eed264b53,gl-0087.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0087.jpg,static/img/ff2c322c0034439a9cfa8d4eed264b53_gl-0087.jpg
5387,56305afc69404cc6be488a37f1fd82fd,gl-0088.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0088.jpg,static/img/56305afc69404cc6be488a37f1fd82fd_gl-0088.jpg
5388,8a252e151ac94cc494a2294ec32f43df,gl-0089.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0089.jpg,static/img/8a252e151ac94cc494a2294ec32f43df_gl-0089.jpg
5389,37671947be174397a9e08c4b8d3c0e97,gl-0093.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0093.jpg,static/img/37671947be174397a9e08c4b8d3c0e97_gl-0093.jpg
5390,83e08e8c6aa64c49ab49ff5056ffa745,gl-0094.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0094.jpg,static/img/83e08e8c6aa64c49ab49ff5056ffa745_gl-0094.jpg
5391,e3c8d4398ed74620b4e62b11225489ca,gl-0095.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0095.jpg,static/img/e3c8d4398ed74620b4e62b11225489ca_gl-0095.jpg
5392,f694af2ae9b84c339b6bb4a2126fc52b,gl-0099.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0099.jpg,static/img/f694af2ae9b84c339b6bb4a2126fc52b_gl-0099.jpg
5393,f443cf96ab124295b06b45d4c43deca3,gl-0100.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0100.jpg,static/img/f443cf96ab124295b06b45d4c43deca3_gl-0100.jpg
5394,7a0020214bae4c16b8c027e931a34dd6,gl-0108.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0108.jpg,static/img/7a0020214bae4c16b8c027e931a34dd6_gl-0108.jpg
5395,7083963389fe441bbf6acec5c0e6baa6,gl-0109.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0109.jpg,static/img/7083963389fe441bbf6acec5c0e6baa6_gl-0109.jpg
5396,4f35a10e90914890bfbe7a395fc0b43b,gl-0110.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0110.jpg,static/img/4f35a10e90914890bfbe7a395fc0b43b_gl-0110.jpg
5397,91322ec8f3074f0d9a9b871ceab1e93f,gl-0113.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0113.jpg,static/img/91322ec8f3074f0d9a9b871ceab1e93f_gl-0113.jpg
5398,9e12f9df3aaa4386aab522e393fc948d,gl-0116.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0116.jpg,static/img/9e12f9df3aaa4386aab522e393fc948d_gl-0116.jpg
5399,c636a5f5be2a42e28c71a8cb5a7ceca7,gl-0117.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0117.jpg,static/img/c636a5f5be2a42e28c71a8cb5a7ceca7_gl-0117.jpg
5400,0733fef5352f4c4eab42b6bfbd06af89,gl-0119.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0119.jpg,static/img/0733fef5352f4c4eab42b6bfbd06af89_gl-0119.jpg
5401,8d2d70837aa34c248d316223b717574d,gl-0125.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0125.jpg,static/img/8d2d70837aa34c248d316223b717574d_gl-0125.jpg
5402,ad569af1c7d342109a1716b123690f91,gl-0126.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0126.jpg,static/img/ad569af1c7d342109a1716b123690f91_gl-0126.jpg
5403,a6a487c4a3bb4c8bbe63bbb1faebb5ae,gl-0127.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0127.jpg,static/img/a6a487c4a3bb4c8bbe63bbb1faebb5ae_gl-0127.jpg
5404,fc542cfb63cb4a58a3ce5176c1bc3e3f,gl-0129.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0129.jpg,static/img/fc542cfb63cb4a58a3ce5176c1bc3e3f_gl-0129.jpg
5405,830abae30a654186af52978a87070107,gl-0130.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0130.jpg,static/img/830abae30a654186af52978a87070107_gl-0130.jpg
5406,19327e74228947d4b1854557a861a3d4,gl-0131.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0131.jpg,static/img/19327e74228947d4b1854557a861a3d4_gl-0131.jpg
5407,a1083a7ecf6942bcbb173a33c89ad739,gl-0134.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0134.jpg,static/img/a1083a7ecf6942bcbb173a33c89ad739_gl-0134.jpg
5408,5784f335573442ef91144bef8ed2f57c,gl-0136.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0136.jpg,static/img/5784f335573442ef91144bef8ed2f57c_gl-0136.jpg
5409,6c59fc89dc044083b29c95ae20d26618,gl-0137.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0137.jpg,static/img/6c59fc89dc044083b29c95ae20d26618_gl-0137.jpg
5410,982a6fa377b94b91af01562732542880,gl-0138.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0138.jpg,static/img/982a6fa377b94b91af01562732542880_gl-0138.jpg
5411,b51cec3e55104c86820a4b1a4982f915,gl-0140.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0140.jpg,static/img/b51cec3e55104c86820a4b1a4982f915_gl-0140.jpg
5412,e598b9575e35428aacf53f2a83806926,gl-0146.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0146.jpg,static/img/e598b9575e35428aacf53f2a83806926_gl-0146.jpg
5413,c80d71d558de491897e89e558f53052b,gl-0151.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0151.jpg,static/img/c80d71d558de491897e89e558f53052b_gl-0151.jpg
5414,0cc9ba3ce0f34b888270098b16593676,gl-0160.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0160.jpg,static/img/0cc9ba3ce0f34b888270098b16593676_gl-0160.jpg
5415,e06236e16d0a4ae7ab71ebc1a5394612,gl-0161.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0161.jpg,static/img/e06236e16d0a4ae7ab71ebc1a5394612_gl-0161.jpg
5416,bd99717a188c492d85152f147f406429,gl-0162.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0162.jpg,static/img/bd99717a188c492d85152f147f406429_gl-0162.jpg
5417,0aa8d6de643e482480225d5c1949d2e0,gl-0163.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0163.jpg,static/img/0aa8d6de643e482480225d5c1949d2e0_gl-0163.jpg
5418,a7517125496f458798df056f917f2db9,gl-0170.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0170.jpg,static/img/a7517125496f458798df056f917f2db9_gl-0170.jpg
5419,d65adaab292f4b23bd20cf4fda09aeb8,gl-0172.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0172.jpg,static/img/d65adaab292f4b23bd20cf4fda09aeb8_gl-0172.jpg
5420,1190f45f35b440ec9e6cf51b0c079a13,gl-0179.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0179.jpg,static/img/1190f45f35b440ec9e6cf51b0c079a13_gl-0179.jpg
5421,7240a703c99744e4b792c80c7570fa20,gl-0187.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0187.jpg,static/img/7240a703c99744e4b792c80c7570fa20_gl-0187.jpg
5422,202fb09d5bb747e687d9af60d7e28788,gl-0189.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0189.jpg,static/img/202fb09d5bb747e687d9af60d7e28788_gl-0189.jpg
5423,150927a3924b4848a1e3a65f0b01ba62,gl-0191.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0191.jpg,static/img/150927a3924b4848a1e3a65f0b01ba62_gl-0191.jpg
5424,020fbe5db8f24cc4ab0c09ac4e521fb2,gl-0192.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0192.jpg,static/img/020fbe5db8f24cc4ab0c09ac4e521fb2_gl-0192.jpg
5425,e8045e4104fb49048241a49295bde052,gl-0193.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0193.jpg,static/img/e8045e4104fb49048241a49295bde052_gl-0193.jpg
5426,4a4960e5442c45c69838a98c934fb006,gl-0194.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0194.jpg,static/img/4a4960e5442c45c69838a98c934fb006_gl-0194.jpg
5427,0a946221405740bba975780230a3b32a,gl-0200.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0200.jpg,static/img/0a946221405740bba975780230a3b32a_gl-0200.jpg
5428,6de3894402c74fe7b4691078ee5acdad,gl-0204.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0204.jpg,static/img/6de3894402c74fe7b4691078ee5acdad_gl-0204.jpg
5429,052f9e346a434bad84cf607ecfa99d0b,gl-0205.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0205.jpg,static/img/052f9e346a434bad84cf607ecfa99d0b_gl-0205.jpg
5430,881098877b7f446f996882106bbade44,gl-0207.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0207.jpg,static/img/881098877b7f446f996882106bbade44_gl-0207.jpg
5431,13428a396f294d8cb378f2691d045d91,gl-0208.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0208.jpg,static/img/13428a396f294d8cb378f2691d045d91_gl-0208.jpg
5432,a0c848d435164702b895853598cd6922,gl-0211.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0211.jpg,static/img/a0c848d435164702b895853598cd6922_gl-0211.jpg
5433,41759088b0d04a9395cbd2476759a5ce,gl-0214.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0214.jpg,static/img/41759088b0d04a9395cbd2476759a5ce_gl-0214.jpg
5434,e456b39a910f46cf8b4cf1964176d53b,gl-0216.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0216.jpg,static/img/e456b39a910f46cf8b4cf1964176d53b_gl-0216.jpg
5435,1e8e949a67fb4831925162fbef329815,gl-0219.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0219.jpg,static/img/1e8e949a67fb4831925162fbef329815_gl-0219.jpg
5436,7ecf7bd2c5d74c3d9006da34ffbb4fc2,gl-0220.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0220.jpg,static/img/7ecf7bd2c5d74c3d9006da34ffbb4fc2_gl-0220.jpg
5437,bcd670c357c441e5af77ee24bf6c8321,gl-0221.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0221.jpg,static/img/bcd670c357c441e5af77ee24bf6c8321_gl-0221.jpg
5438,21a490a1c0ca41589e889ffce8d8325f,gl-0225.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0225.jpg,static/img/21a490a1c0ca41589e889ffce8d8325f_gl-0225.jpg
5439,8a9f3cb8a61c4196a105305419c06a28,gl-0228.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0228.jpg,static/img/8a9f3cb8a61c4196a105305419c06a28_gl-0228.jpg
5440,7d6c54d48b8a4425b89deb6c7042dcb0,gl-0229.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0229.jpg,static/img/7d6c54d48b8a4425b89deb6c7042dcb0_gl-0229.jpg
5441,3fe56bc22f564bf194d72316e0e927d7,gl-0233.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0233.jpg,static/img/3fe56bc22f564bf194d72316e0e927d7_gl-0233.jpg
5442,9c454f360d8149aa9a302d5874808371,gl-0239.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0239.jpg,static/img/9c454f360d8149aa9a302d5874808371_gl-0239.jpg
5443,b4a47f488bf14d76bc9a09a55d3640e4,gl-0241.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0241.jpg,static/img/b4a47f488bf14d76bc9a09a55d3640e4_gl-0241.jpg
5444,2cc69afd47644859adcd2ec35a0656f1,gl-0244.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0244.jpg,static/img/2cc69afd47644859adcd2ec35a0656f1_gl-0244.jpg
5445,f629cff6115f46d380f1ce882a3ea024,gl-0245.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0245.jpg,static/img/f629cff6115f46d380f1ce882a3ea024_gl-0245.jpg
5446,b1e032d248784f3e8d94cf47d3b00e82,gl-0247.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0247.jpg,static/img/b1e032d248784f3e8d94cf47d3b00e82_gl-0247.jpg
5447,34a500810f994f4b9f1c9673ddf75299,gl-0252.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0252.jpg,static/img/34a500810f994f4b9f1c9673ddf75299_gl-0252.jpg
5448,6a974cb29f6e466981fa7d239b245921,gl-0259.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0259.jpg,static/img/6a974cb29f6e466981fa7d239b245921_gl-0259.jpg
5449,eae9beae2d554bada6ab56bf83484b36,gl-0260.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0260.jpg,static/img/eae9beae2d554bada6ab56bf83484b36_gl-0260.jpg
5450,c0c620d16dbf42528a9696ee9e8ab378,gl-0263.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0263.jpg,static/img/c0c620d16dbf42528a9696ee9e8ab378_gl-0263.jpg
5451,73ac7ae72a0a4a2f8074ff516e371da9,gl-0269.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0269.jpg,static/img/73ac7ae72a0a4a2f8074ff516e371da9_gl-0269.jpg
5452,288c7a74948a442e86360f84ea48bbef,gl-0270.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0270.jpg,static/img/288c7a74948a442e86360f84ea48bbef_gl-0270.jpg
5453,d7a59e68fcc34a0491fb42d29b45fc0f,gl-0273.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0273.jpg,static/img/d7a59e68fcc34a0491fb42d29b45fc0f_gl-0273.jpg
5454,01698f3b671443e9a400bfc8dd562794,gl-0274.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0274.jpg,static/img/01698f3b671443e9a400bfc8dd562794_gl-0274.jpg
5455,09d7696c06ec4d36a9f8b26c5e414823,gl-0280.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0280.jpg,static/img/09d7696c06ec4d36a9f8b26c5e414823_gl-0280.jpg
5456,0dd06207787b48d7a256b477fe7f4d7d,gl-0281.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0281.jpg,static/img/0dd06207787b48d7a256b477fe7f4d7d_gl-0281.jpg
5457,3c09ec4e495647d6a02d817310392b20,gl-0285.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0285.jpg,static/img/3c09ec4e495647d6a02d817310392b20_gl-0285.jpg
5458,d958f4dd844f43c9adb9b8ce3bdf990d,gl-0287.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0287.jpg,static/img/d958f4dd844f43c9adb9b8ce3bdf990d_gl-0287.jpg
5459,ff4cf66776ae4f03bf84befc55d14432,gl-0293.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0293.jpg,static/img/ff4cf66776ae4f03bf84befc55d14432_gl-0293.jpg
5460,6c2c09b565f047d3ae528a28eb784d14,gl-0302.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0302.jpg,static/img/6c2c09b565f047d3ae528a28eb784d14_gl-0302.jpg
5461,e0af2fdb042f4ee893ca7f8233949c28,gl-0304.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0304.jpg,static/img/e0af2fdb042f4ee893ca7f8233949c28_gl-0304.jpg
5462,f9105cc8649344a48fc8f03b44f87c91,gl-0313.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0313.jpg,static/img/f9105cc8649344a48fc8f03b44f87c91_gl-0313.jpg
5463,63f1367a49c84d2294a21765df457cbc,gl-0314.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0314.jpg,static/img/63f1367a49c84d2294a21765df457cbc_gl-0314.jpg
5464,8918fc336b344b54a0540575589bca16,gl-0316.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0316.jpg,static/img/8918fc336b344b54a0540575589bca16_gl-0316.jpg
5465,7029e7dbb0ac4974b98dd5302e4fe46d,gl-0317.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0317.jpg,static/img/7029e7dbb0ac4974b98dd5302e4fe46d_gl-0317.jpg
5466,8e6c1bd132df41cda2f17ab2f1bb6410,gl-0324.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0324.jpg,static/img/8e6c1bd132df41cda2f17ab2f1bb6410_gl-0324.jpg
5467,354119818a4e4312a9a5ff4a4cf2677c,gl-0330.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0330.jpg,static/img/354119818a4e4312a9a5ff4a4cf2677c_gl-0330.jpg
5468,5ac2b4bd803b43f7921dfb94532047a2,gl-0332.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0332.jpg,static/img/5ac2b4bd803b43f7921dfb94532047a2_gl-0332.jpg
5469,6444f44c4dbe416c9b8eef63851f8105,gl-0333.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0333.jpg,static/img/6444f44c4dbe416c9b8eef63851f8105_gl-0333.jpg
5470,211337e8973640f59129c5562d46045a,gl-0338.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0338.jpg,static/img/211337e8973640f59129c5562d46045a_gl-0338.jpg
5471,c910c158ee0743cf8ff9751bd78fe6bb,gl-0347.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0347.jpg,static/img/c910c158ee0743cf8ff9751bd78fe6bb_gl-0347.jpg
5472,09fc69ecf89c4540aab9f5ee340d5ced,gl-0356.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0356.jpg,static/img/09fc69ecf89c4540aab9f5ee340d5ced_gl-0356.jpg
5473,46da3c1e34394efca0e1d8b9c2c01253,gl-0359.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0359.jpg,static/img/46da3c1e34394efca0e1d8b9c2c01253_gl-0359.jpg
5474,5e1fdc8d86e0468488cb2a7864f3d71f,gl-0363.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0363.jpg,static/img/5e1fdc8d86e0468488cb2a7864f3d71f_gl-0363.jpg
5475,289eebc6e09942e09b8d97d84ec06d36,gl-0369.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0369.jpg,static/img/289eebc6e09942e09b8d97d84ec06d36_gl-0369.jpg
5476,d25aa677c1bc4a40b28bc93cc4c8b04d,gl-0374.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0374.jpg,static/img/d25aa677c1bc4a40b28bc93cc4c8b04d_gl-0374.jpg
5477,ff9ccb1e5191424e8834074f5637dd90,gl-0379.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0379.jpg,static/img/ff9ccb1e5191424e8834074f5637dd90_gl-0379.jpg
5478,6cff839e3aa44cd4918f2292c5f419bf,gl-0384.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0384.jpg,static/img/6cff839e3aa44cd4918f2292c5f419bf_gl-0384.jpg
5479,acde27c3fb844db6af28952cce338c90,gl-0388.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0388.jpg,static/img/acde27c3fb844db6af28952cce338c90_gl-0388.jpg
5480,9a3086f7aa054a46bc95e6d525816327,gl-0390.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0390.jpg,static/img/9a3086f7aa054a46bc95e6d525816327_gl-0390.jpg
5481,c4e069e050df4fdfa59b1c1b58a7d772,gl-0392.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0392.jpg,static/img/c4e069e050df4fdfa59b1c1b58a7d772_gl-0392.jpg
5482,481fc3045a7a4b829d55a2c38449d2da,gl-0395.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0395.jpg,static/img/481fc3045a7a4b829d55a2c38449d2da_gl-0395.jpg
5483,3857a8f427c440ad87e9b5260ca1c14b,gl-0401.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0401.jpg,static/img/3857a8f427c440ad87e9b5260ca1c14b_gl-0401.jpg
5484,ccb6bd98b28e44cfb84ad2ffa5ef79ca,gl-0403.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0403.jpg,static/img/ccb6bd98b28e44cfb84ad2ffa5ef79ca_gl-0403.jpg
5485,b10c9321231e4e0ebadd06fd94acfc34,gl-0405.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0405.jpg,static/img/b10c9321231e4e0ebadd06fd94acfc34_gl-0405.jpg
5486,74cb6a61198b41739543ef6c0ba116df,gl-0410.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0410.jpg,static/img/74cb6a61198b41739543ef6c0ba116df_gl-0410.jpg
5487,f8d8205565eb43caa31bd28166a64603,gl-0412.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0412.jpg,static/img/f8d8205565eb43caa31bd28166a64603_gl-0412.jpg
5488,118049f4940049d2b744790fc0c5b7e9,gl-0414.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0414.jpg,static/img/118049f4940049d2b744790fc0c5b7e9_gl-0414.jpg
5489,8a24dd1008f9469f9c90d610548da3c5,gl-0425.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0425.jpg,static/img/8a24dd1008f9469f9c90d610548da3c5_gl-0425.jpg
5490,ed49048f8b08494c8e92d1be8e956bb5,gl-0426.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0426.jpg,static/img/ed49048f8b08494c8e92d1be8e956bb5_gl-0426.jpg
5491,aa2c7c6758804f4fb1ce88df2886c5d1,gl-0427.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0427.jpg,static/img/aa2c7c6758804f4fb1ce88df2886c5d1_gl-0427.jpg
5492,c418f49b04bc4b8db1c61db69b9840c9,gl-0443.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0443.jpg,static/img/c418f49b04bc4b8db1c61db69b9840c9_gl-0443.jpg
5493,c2c7f7582e1e450182c953287f3e0e55,gl-0450.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0450.jpg,static/img/c2c7f7582e1e450182c953287f3e0e55_gl-0450.jpg
5494,f0dabbc5512a44dc94856b5d69ce11f9,gl-0453.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0453.jpg,static/img/f0dabbc5512a44dc94856b5d69ce11f9_gl-0453.jpg
5495,19d10d87895b485d9fcc43d4338fb4b5,gl-0460.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0460.jpg,static/img/19d10d87895b485d9fcc43d4338fb4b5_gl-0460.jpg
5496,4bd99e3b85004558a31d4b61939c12c3,gl-0461.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0461.jpg,static/img/4bd99e3b85004558a31d4b61939c12c3_gl-0461.jpg
5497,7470f29d24874c528a86326cb636f7e0,gl-0462.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0462.jpg,static/img/7470f29d24874c528a86326cb636f7e0_gl-0462.jpg
5498,40fc6d670b0a4d5e9f76637547257adf,gl-0465.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0465.jpg,static/img/40fc6d670b0a4d5e9f76637547257adf_gl-0465.jpg
5499,aebe3ffeb2044501ab033b930a406571,gl-0468.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0468.jpg,static/img/aebe3ffeb2044501ab033b930a406571_gl-0468.jpg
5500,9b361e18b86740a59790ac83756e00d6,gl-0476.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0476.jpg,static/img/9b361e18b86740a59790ac83756e00d6_gl-0476.jpg
5501,4fc9be012698499d8bc91d74f1e21385,gl-0478.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0478.jpg,static/img/4fc9be012698499d8bc91d74f1e21385_gl-0478.jpg
5502,6ebac16f120e4fb2b93f13df4af1dc76,gl-0480.jpg,~/ml4img/f4dficimg/dif_MRItumor/gl-0480.jpg,static/img/6ebac16f120e4fb2b93f13df4af1dc76_gl-0480.jpg
